age,workclass,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country
50.4,Self-emp-not-inc,Bachelors,12.8,Divorced,Exec-managerial,Not-in-family,White,Female,0.0,2995.8,39.0,United-States
50.4,Self-emp-not-inc,Bachelors,12.8,Divorced,Exec-managerial,Not-in-family,White,Female,0.0,2995.8,39.0,United-States
50.4,Self-emp-not-inc,Bachelors,12.8,Divorced,Exec-managerial,Not-in-family,White,Female,0.0,2995.8,39.0,United-States
50.4,Self-emp-not-inc,Bachelors,12.8,Divorced,Exec-managerial,Not-in-family,White,Female,0.0,2995.8,39.0,United-States
58.8,Self-emp-inc,Doctorate,14.0,Married-civ-spouse,Sales,Husband,White,Male,99999.0,0.0,62.0,United-States
58.8,Self-emp-inc,Doctorate,14.0,Married-civ-spouse,Sales,Husband,White,Male,99999.0,0.0,62.0,United-States
58.8,Self-emp-inc,Doctorate,14.0,Married-civ-spouse,Sales,Husband,White,Male,99999.0,0.0,62.0,United-States
58.8,Self-emp-inc,Doctorate,14.0,Married-civ-spouse,Sales,Husband,White,Male,99999.0,0.0,62.0,United-States
58.8,Self-emp-inc,Doctorate,14.0,Married-civ-spouse,Sales,Husband,White,Male,99999.0,0.0,62.0,United-States
40.2,Private,11th,10.0,Divorced,Sales,Unmarried,White,Male,0.0,2796.0,49.6,United-States
40.2,Private,11th,10.0,Divorced,Sales,Unmarried,White,Male,0.0,2796.0,49.6,United-States
40.2,Private,11th,10.0,Divorced,Sales,Unmarried,White,Male,0.0,2796.0,49.6,United-States
40.2,Private,11th,10.0,Divorced,Sales,Unmarried,White,Male,0.0,2796.0,49.6,United-States
40.2,Private,11th,10.0,Divorced,Sales,Unmarried,White,Male,0.0,2796.0,49.6,United-States
66.0,Self-emp-not-inc,Doctorate,14.8,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,99999.0,0.0,46.0,United-States
66.0,Self-emp-not-inc,Doctorate,14.8,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,99999.0,0.0,46.0,United-States
66.0,Self-emp-not-inc,Doctorate,14.8,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,99999.0,0.0,46.0,United-States
66.0,Self-emp-not-inc,Doctorate,14.8,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,99999.0,0.0,46.0,United-States
66.0,Self-emp-not-inc,Doctorate,14.8,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,99999.0,0.0,46.0,United-States
35.4,Private,5th-6th,7.2,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,2594.2,38.4,United-States
35.4,Private,5th-6th,7.2,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,2594.2,38.4,United-States
35.4,Private,5th-6th,7.2,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,2594.2,38.4,United-States
35.4,Private,5th-6th,7.2,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,2594.2,38.4,United-States
35.4,Private,5th-6th,7.2,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,2594.2,38.4,United-States
48.2,Self-emp-inc,Masters,14.8,Married-civ-spouse,Exec-managerial,Husband,White,Male,99999.0,0.0,63.0,United-States
48.2,Self-emp-inc,Masters,14.8,Married-civ-spouse,Exec-managerial,Husband,White,Male,99999.0,0.0,63.0,United-States
48.2,Self-emp-inc,Masters,14.8,Married-civ-spouse,Exec-managerial,Husband,White,Male,99999.0,0.0,63.0,United-States
48.2,Self-emp-inc,Masters,14.8,Married-civ-spouse,Exec-managerial,Husband,White,Male,99999.0,0.0,63.0,United-States
48.2,Self-emp-inc,Masters,14.8,Married-civ-spouse,Exec-managerial,Husband,White,Male,99999.0,0.0,63.0,United-States
43.4,Self-emp-not-inc,10th,10.4,Divorced,Sales,Not-in-family,White,Male,0.0,2559.0,61.6,United-States
43.4,Self-emp-not-inc,10th,10.4,Divorced,Sales,Not-in-family,White,Male,0.0,2559.0,61.6,United-States
43.4,Self-emp-not-inc,10th,10.4,Divorced,Sales,Not-in-family,White,Male,0.0,2559.0,61.6,United-States
43.4,Self-emp-not-inc,10th,10.4,Divorced,Sales,Not-in-family,White,Male,0.0,2559.0,61.6,United-States
43.4,Self-emp-not-inc,10th,10.4,Divorced,Sales,Not-in-family,White,Male,0.0,2559.0,61.6,United-States
35.6,Private,Bachelors,13.6,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,99999.0,0.0,68.0,United-States
35.6,Private,Bachelors,13.6,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,99999.0,0.0,68.0,United-States
35.6,Private,Bachelors,13.6,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,99999.0,0.0,68.0,United-States
35.6,Private,Bachelors,13.6,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,99999.0,0.0,68.0,United-States
35.6,Private,Bachelors,13.6,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,99999.0,0.0,68.0,United-States
57.4,Self-emp-not-inc,10th,11.6,Divorced,Exec-managerial,Unmarried,Black,Female,0.0,2559.0,50.0,United-States
57.4,Self-emp-not-inc,10th,11.6,Divorced,Exec-managerial,Unmarried,Black,Female,0.0,2559.0,50.0,United-States
57.4,Self-emp-not-inc,10th,11.6,Divorced,Exec-managerial,Unmarried,Black,Female,0.0,2559.0,50.0,United-States
57.4,Self-emp-not-inc,10th,11.6,Divorced,Exec-managerial,Unmarried,Black,Female,0.0,2559.0,50.0,United-States
57.4,Self-emp-not-inc,10th,11.6,Divorced,Exec-managerial,Unmarried,Black,Female,0.0,2559.0,50.0,United-States
42.4,Self-emp-inc,Doctorate,13.6,Married-civ-spouse,Sales,Husband,White,Male,99999.0,0.0,70.4,United-States
42.4,Self-emp-inc,Doctorate,13.6,Married-civ-spouse,Sales,Husband,White,Male,99999.0,0.0,70.4,United-States
42.4,Self-emp-inc,Doctorate,13.6,Married-civ-spouse,Sales,Husband,White,Male,99999.0,0.0,70.4,United-States
42.4,Self-emp-inc,Doctorate,13.6,Married-civ-spouse,Sales,Husband,White,Male,99999.0,0.0,70.4,United-States
42.4,Self-emp-inc,Doctorate,13.6,Married-civ-spouse,Sales,Husband,White,Male,99999.0,0.0,70.4,United-States
48.4,State-gov,Bachelors,11.6,Divorced,Tech-support,Unmarried,White,Female,0.0,2505.8,42.8,United-States
48.4,State-gov,Bachelors,11.6,Divorced,Tech-support,Unmarried,White,Female,0.0,2505.8,42.8,United-States
48.4,State-gov,Bachelors,11.6,Divorced,Tech-support,Unmarried,White,Female,0.0,2505.8,42.8,United-States
48.4,State-gov,Bachelors,11.6,Divorced,Tech-support,Unmarried,White,Female,0.0,2505.8,42.8,United-States
48.4,State-gov,Bachelors,11.6,Divorced,Tech-support,Unmarried,White,Female,0.0,2505.8,42.8,United-States
33.6,Self-emp-not-inc,Bachelors,14.4,Married-civ-spouse,Sales,Husband,Black,Male,99999.0,0.0,60.0,United-States
33.6,Self-emp-not-inc,Bachelors,14.4,Married-civ-spouse,Sales,Husband,Black,Male,99999.0,0.0,60.0,United-States
33.6,Self-emp-not-inc,Bachelors,14.4,Married-civ-spouse,Sales,Husband,Black,Male,99999.0,0.0,60.0,United-States
33.6,Self-emp-not-inc,Bachelors,14.4,Married-civ-spouse,Sales,Husband,Black,Male,99999.0,0.0,60.0,United-States
33.6,Self-emp-not-inc,Bachelors,14.4,Married-civ-spouse,Sales,Husband,Black,Male,99999.0,0.0,60.0,United-States
56.8,Self-emp-not-inc,HS-grad,10.6,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,0.0,2445.4,43.4,United-States
56.8,Self-emp-not-inc,HS-grad,10.6,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,0.0,2445.4,43.4,United-States
56.8,Self-emp-not-inc,HS-grad,10.6,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,0.0,2445.4,43.4,United-States
56.8,Self-emp-not-inc,HS-grad,10.6,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,0.0,2445.4,43.4,United-States
56.8,Self-emp-not-inc,HS-grad,10.6,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,0.0,2445.4,43.4,United-States
40.2,Self-emp-not-inc,Bachelors,14.4,Married-civ-spouse,Prof-specialty,Husband,Black,Male,99999.0,0.0,64.0,United-States
40.2,Self-emp-not-inc,Bachelors,14.4,Married-civ-spouse,Prof-specialty,Husband,Black,Male,99999.0,0.0,64.0,United-States
40.2,Self-emp-not-inc,Bachelors,14.4,Married-civ-spouse,Prof-specialty,Husband,Black,Male,99999.0,0.0,64.0,United-States
40.2,Self-emp-not-inc,Bachelors,14.4,Married-civ-spouse,Prof-specialty,Husband,Black,Male,99999.0,0.0,64.0,United-States
40.2,Self-emp-not-inc,Bachelors,14.4,Married-civ-spouse,Prof-specialty,Husband,Black,Male,99999.0,0.0,64.0,United-States
47.2,Self-emp-not-inc,Bachelors,12.8,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Female,0.0,2415.0,26.2,United-States
47.2,Self-emp-not-inc,Bachelors,12.8,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Female,0.0,2415.0,26.2,United-States
47.2,Self-emp-not-inc,Bachelors,12.8,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Female,0.0,2415.0,26.2,United-States
47.2,Self-emp-not-inc,Bachelors,12.8,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Female,0.0,2415.0,26.2,United-States
47.2,Self-emp-not-inc,Bachelors,12.8,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Female,0.0,2415.0,26.2,United-States
27.0,Self-emp-not-inc,Bachelors,10.4,Married-civ-spouse,Sales,Husband,Black,Male,99999.0,0.0,50.2,United-States
27.0,Self-emp-not-inc,Bachelors,10.4,Married-civ-spouse,Sales,Husband,Black,Male,99999.0,0.0,50.2,United-States
27.0,Self-emp-not-inc,Bachelors,10.4,Married-civ-spouse,Sales,Husband,Black,Male,99999.0,0.0,50.2,United-States
27.0,Self-emp-not-inc,Bachelors,10.4,Married-civ-spouse,Sales,Husband,Black,Male,99999.0,0.0,50.2,United-States
27.0,Self-emp-not-inc,Bachelors,10.4,Married-civ-spouse,Sales,Husband,Black,Male,99999.0,0.0,50.2,United-States
38.4,Private,Bachelors,12.6,Married-civ-spouse,Sales,Husband,White,Male,0.0,2438.2,54.4,United-States
38.4,Private,Bachelors,12.6,Married-civ-spouse,Sales,Husband,White,Male,0.0,2438.2,54.4,United-States
38.4,Private,Bachelors,12.6,Married-civ-spouse,Sales,Husband,White,Male,0.0,2438.2,54.4,United-States
38.4,Private,Bachelors,12.6,Married-civ-spouse,Sales,Husband,White,Male,0.0,2438.2,54.4,United-States
38.4,Private,Bachelors,12.6,Married-civ-spouse,Sales,Husband,White,Male,0.0,2438.2,54.4,United-States
48.8,Self-emp-not-inc,Bachelors,14.4,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,99999.0,0.0,54.0,United-States
48.8,Self-emp-not-inc,Bachelors,14.4,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,99999.0,0.0,54.0,United-States
48.8,Self-emp-not-inc,Bachelors,14.4,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,99999.0,0.0,54.0,United-States
48.8,Self-emp-not-inc,Bachelors,14.4,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,99999.0,0.0,54.0,United-States
48.8,Self-emp-not-inc,Bachelors,14.4,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,99999.0,0.0,54.0,United-States
40.2,Self-emp-not-inc,Some-college,14.0,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,0.0,2415.0,87.0,United-States
40.2,Self-emp-not-inc,Some-college,14.0,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,0.0,2415.0,87.0,United-States
40.2,Self-emp-not-inc,Some-college,14.0,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,0.0,2415.0,87.0,United-States
40.2,Self-emp-not-inc,Some-college,14.0,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,0.0,2415.0,87.0,United-States
40.2,Self-emp-not-inc,Some-college,14.0,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,0.0,2415.0,87.0,United-States
55.8,Self-emp-not-inc,Doctorate,14.2,Married-civ-spouse,Sales,Husband,White,Female,99999.0,0.0,38.0,United-States
55.8,Self-emp-not-inc,Doctorate,14.2,Married-civ-spouse,Sales,Husband,White,Female,99999.0,0.0,38.0,United-States
55.8,Self-emp-not-inc,Doctorate,14.2,Married-civ-spouse,Sales,Husband,White,Female,99999.0,0.0,38.0,United-States
55.8,Self-emp-not-inc,Doctorate,14.2,Married-civ-spouse,Sales,Husband,White,Female,99999.0,0.0,38.0,United-States
55.8,Self-emp-not-inc,Doctorate,14.2,Married-civ-spouse,Sales,Husband,White,Female,99999.0,0.0,38.0,United-States
38.2,Self-emp-inc,Bachelors,14.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,2415.0,63.0,United-States
38.2,Self-emp-inc,Bachelors,14.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,2415.0,63.0,United-States
38.2,Self-emp-inc,Bachelors,14.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,2415.0,63.0,United-States
38.2,Self-emp-inc,Bachelors,14.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,2415.0,63.0,United-States
38.2,Self-emp-inc,Bachelors,14.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,2415.0,63.0,United-States
60.0,Self-emp-inc,Bachelors,12.2,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,99999.0,0.0,40.0,United-States
60.0,Self-emp-inc,Bachelors,12.2,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,99999.0,0.0,40.0,United-States
60.0,Self-emp-inc,Bachelors,12.2,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,99999.0,0.0,40.0,United-States
60.0,Self-emp-inc,Bachelors,12.2,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,99999.0,0.0,40.0,United-States
60.0,Self-emp-inc,Bachelors,12.2,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,99999.0,0.0,40.0,United-States
38.8,Self-emp-not-inc,Bachelors,11.4,Married-civ-spouse,Sales,Husband,White,Female,0.0,2415.0,43.0,United-States
38.8,Self-emp-not-inc,Bachelors,11.4,Married-civ-spouse,Sales,Husband,White,Female,0.0,2415.0,43.0,United-States
38.8,Self-emp-not-inc,Bachelors,11.4,Married-civ-spouse,Sales,Husband,White,Female,0.0,2415.0,43.0,United-States
38.8,Self-emp-not-inc,Bachelors,11.4,Married-civ-spouse,Sales,Husband,White,Female,0.0,2415.0,43.0,United-States
38.8,Self-emp-not-inc,Bachelors,11.4,Married-civ-spouse,Sales,Husband,White,Female,0.0,2415.0,43.0,United-States
44.4,Self-emp-inc,Bachelors,11.2,Married-civ-spouse,Sales,Husband,White,Male,99999.0,0.0,57.0,United-States
44.4,Self-emp-inc,Bachelors,11.2,Married-civ-spouse,Sales,Husband,White,Male,99999.0,0.0,57.0,United-States
44.4,Self-emp-inc,Bachelors,11.2,Married-civ-spouse,Sales,Husband,White,Male,99999.0,0.0,57.0,United-States
44.4,Self-emp-inc,Bachelors,11.2,Married-civ-spouse,Sales,Husband,White,Male,99999.0,0.0,57.0,United-States
44.4,Self-emp-inc,Bachelors,11.2,Married-civ-spouse,Sales,Husband,White,Male,99999.0,0.0,57.0,United-States
70.2,Self-emp-not-inc,Doctorate,14.4,Married-civ-spouse,Sales,Husband,White,Male,0.0,2389.0,34.0,United-States
70.2,Self-emp-not-inc,Doctorate,14.4,Married-civ-spouse,Sales,Husband,White,Male,0.0,2389.0,34.0,United-States
70.2,Self-emp-not-inc,Doctorate,14.4,Married-civ-spouse,Sales,Husband,White,Male,0.0,2389.0,34.0,United-States
70.2,Self-emp-not-inc,Doctorate,14.4,Married-civ-spouse,Sales,Husband,White,Male,0.0,2389.0,34.0,United-States
70.2,Self-emp-not-inc,Doctorate,14.4,Married-civ-spouse,Sales,Husband,White,Male,0.0,2389.0,34.0,United-States
50.0,Self-emp-not-inc,Bachelors,11.8,Married-civ-spouse,Tech-support,Husband,White,Female,99999.0,0.0,35.4,United-States
50.0,Self-emp-not-inc,Bachelors,11.8,Married-civ-spouse,Tech-support,Husband,White,Female,99999.0,0.0,35.4,United-States
50.0,Self-emp-not-inc,Bachelors,11.8,Married-civ-spouse,Tech-support,Husband,White,Female,99999.0,0.0,35.4,United-States
50.0,Self-emp-not-inc,Bachelors,11.8,Married-civ-spouse,Tech-support,Husband,White,Female,99999.0,0.0,35.4,United-States
50.0,Self-emp-not-inc,Bachelors,11.8,Married-civ-spouse,Tech-support,Husband,White,Female,99999.0,0.0,35.4,United-States
47.8,Self-emp-inc,Doctorate,14.2,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,2415.0,53.0,United-States
47.8,Self-emp-inc,Doctorate,14.2,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,2415.0,53.0,United-States
47.8,Self-emp-inc,Doctorate,14.2,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,2415.0,53.0,United-States
47.8,Self-emp-inc,Doctorate,14.2,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,2415.0,53.0,United-States
47.8,Self-emp-inc,Doctorate,14.2,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,2415.0,53.0,United-States
55.2,Self-emp-not-inc,10th,7.6,Married-civ-spouse,Adm-clerical,Husband,White,Female,99999.0,0.0,39.4,United-States
55.2,Self-emp-not-inc,10th,7.6,Married-civ-spouse,Adm-clerical,Husband,White,Female,99999.0,0.0,39.4,United-States
55.2,Self-emp-not-inc,10th,7.6,Married-civ-spouse,Adm-clerical,Husband,White,Female,99999.0,0.0,39.4,United-States
55.2,Self-emp-not-inc,10th,7.6,Married-civ-spouse,Adm-clerical,Husband,White,Female,99999.0,0.0,39.4,United-States
55.2,Self-emp-not-inc,10th,7.6,Married-civ-spouse,Adm-clerical,Husband,White,Female,99999.0,0.0,39.4,United-States
74.6,Self-emp-inc,Doctorate,12.8,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,2383.0,50.2,United-States
74.6,Self-emp-inc,Doctorate,12.8,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,2383.0,50.2,United-States
74.6,Self-emp-inc,Doctorate,12.8,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,2383.0,50.2,United-States
74.6,Self-emp-inc,Doctorate,12.8,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,2383.0,50.2,United-States
74.6,Self-emp-inc,Doctorate,12.8,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,2383.0,50.2,United-States
42.8,Self-emp-not-inc,Doctorate,15.4,Married-civ-spouse,Prof-specialty,Husband,White,Male,99999.0,0.0,52.0,United-States
42.8,Self-emp-not-inc,Doctorate,15.4,Married-civ-spouse,Prof-specialty,Husband,White,Male,99999.0,0.0,52.0,United-States
42.8,Self-emp-not-inc,Doctorate,15.4,Married-civ-spouse,Prof-specialty,Husband,White,Male,99999.0,0.0,52.0,United-States
42.8,Self-emp-not-inc,Doctorate,15.4,Married-civ-spouse,Prof-specialty,Husband,White,Male,99999.0,0.0,52.0,United-States
42.8,Self-emp-not-inc,Doctorate,15.4,Married-civ-spouse,Prof-specialty,Husband,White,Male,99999.0,0.0,52.0,United-States
43.2,Self-emp-not-inc,Bachelors,10.2,Married-civ-spouse,Adm-clerical,Husband,Black,Male,0.0,2377.0,30.4,United-States
43.2,Self-emp-not-inc,Bachelors,10.2,Married-civ-spouse,Adm-clerical,Husband,Black,Male,0.0,2377.0,30.4,United-States
43.2,Self-emp-not-inc,Bachelors,10.2,Married-civ-spouse,Adm-clerical,Husband,Black,Male,0.0,2377.0,30.4,United-States
43.2,Self-emp-not-inc,Bachelors,10.2,Married-civ-spouse,Adm-clerical,Husband,Black,Male,0.0,2377.0,30.4,United-States
43.2,Self-emp-not-inc,Bachelors,10.2,Married-civ-spouse,Adm-clerical,Husband,Black,Male,0.0,2377.0,30.4,United-States
37.2,Self-emp-not-inc,Bachelors,14.4,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Female,99999.0,0.0,50.4,United-States
37.2,Self-emp-not-inc,Bachelors,14.4,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Female,99999.0,0.0,50.4,United-States
37.2,Self-emp-not-inc,Bachelors,14.4,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Female,99999.0,0.0,50.4,United-States
37.2,Self-emp-not-inc,Bachelors,14.4,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Female,99999.0,0.0,50.4,United-States
37.2,Self-emp-not-inc,Bachelors,14.4,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Female,99999.0,0.0,50.4,United-States
51.6,Self-emp-not-inc,Doctorate,13.8,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,0.0,2407.4,42.0,United-States
51.6,Self-emp-not-inc,Doctorate,13.8,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,0.0,2407.4,42.0,United-States
51.6,Self-emp-not-inc,Doctorate,13.8,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,0.0,2407.4,42.0,United-States
51.6,Self-emp-not-inc,Doctorate,13.8,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,0.0,2407.4,42.0,United-States
51.6,Self-emp-not-inc,Doctorate,13.8,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,0.0,2407.4,42.0,United-States
47.4,Self-emp-not-inc,Doctorate,14.4,Married-civ-spouse,Exec-managerial,Husband,White,Male,99999.0,0.0,50.0,United-States
47.4,Self-emp-not-inc,Doctorate,14.4,Married-civ-spouse,Exec-managerial,Husband,White,Male,99999.0,0.0,50.0,United-States
47.4,Self-emp-not-inc,Doctorate,14.4,Married-civ-spouse,Exec-managerial,Husband,White,Male,99999.0,0.0,50.0,United-States
47.4,Self-emp-not-inc,Doctorate,14.4,Married-civ-spouse,Exec-managerial,Husband,White,Male,99999.0,0.0,50.0,United-States
47.4,Self-emp-not-inc,Doctorate,14.4,Married-civ-spouse,Exec-managerial,Husband,White,Male,99999.0,0.0,50.0,United-States
27.4,Local-gov,Bachelors,10.6,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,2361.8,49.6,United-States
27.4,Local-gov,Bachelors,10.6,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,2361.8,49.6,United-States
27.4,Local-gov,Bachelors,10.6,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,2361.8,49.6,United-States
27.4,Local-gov,Bachelors,10.6,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,2361.8,49.6,United-States
27.4,Local-gov,Bachelors,10.6,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,2361.8,49.6,United-States
34.4,Self-emp-not-inc,Doctorate,11.6,Married-civ-spouse,Sales,Husband,Black,Male,99999.0,0.0,34.2,United-States
34.4,Self-emp-not-inc,Doctorate,11.6,Married-civ-spouse,Sales,Husband,Black,Male,99999.0,0.0,34.2,United-States
34.4,Self-emp-not-inc,Doctorate,11.6,Married-civ-spouse,Sales,Husband,Black,Male,99999.0,0.0,34.2,United-States
34.4,Self-emp-not-inc,Doctorate,11.6,Married-civ-spouse,Sales,Husband,Black,Male,99999.0,0.0,34.2,United-States
34.4,Self-emp-not-inc,Doctorate,11.6,Married-civ-spouse,Sales,Husband,Black,Male,99999.0,0.0,34.2,United-States
60.0,Self-emp-not-inc,5th-6th,8.6,Married-civ-spouse,Handlers-cleaners,Husband,Black,Male,0.0,2341.6,42.0,United-States
60.0,Self-emp-not-inc,5th-6th,8.6,Married-civ-spouse,Handlers-cleaners,Husband,Black,Male,0.0,2341.6,42.0,United-States
60.0,Self-emp-not-inc,5th-6th,8.6,Married-civ-spouse,Handlers-cleaners,Husband,Black,Male,0.0,2341.6,42.0,United-States
60.0,Self-emp-not-inc,5th-6th,8.6,Married-civ-spouse,Handlers-cleaners,Husband,Black,Male,0.0,2341.6,42.0,United-States
60.0,Self-emp-not-inc,5th-6th,8.6,Married-civ-spouse,Handlers-cleaners,Husband,Black,Male,0.0,2341.6,42.0,United-States
49.8,Self-emp-not-inc,Some-college,14.0,Married-civ-spouse,Sales,Husband,White,Male,99999.0,0.0,45.6,United-States
49.8,Self-emp-not-inc,Some-college,14.0,Married-civ-spouse,Sales,Husband,White,Male,99999.0,0.0,45.6,United-States
49.8,Self-emp-not-inc,Some-college,14.0,Married-civ-spouse,Sales,Husband,White,Male,99999.0,0.0,45.6,United-States
49.8,Self-emp-not-inc,Some-college,14.0,Married-civ-spouse,Sales,Husband,White,Male,99999.0,0.0,45.6,United-States
49.8,Self-emp-not-inc,Some-college,14.0,Married-civ-spouse,Sales,Husband,White,Male,99999.0,0.0,45.6,United-States
42.6,Self-emp-not-inc,5th-6th,10.0,Divorced,Sales,Unmarried,Black,Male,0.0,2339.0,45.0,United-States
42.6,Self-emp-not-inc,5th-6th,10.0,Divorced,Sales,Unmarried,Black,Male,0.0,2339.0,45.0,United-States
42.6,Self-emp-not-inc,5th-6th,10.0,Divorced,Sales,Unmarried,Black,Male,0.0,2339.0,45.0,United-States
