age,workclass,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country
46.4,Self-emp-not-inc,Doctorate,12.8,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Female,0.0,2415.0,41.3,United-States
46.4,Self-emp-not-inc,Doctorate,12.8,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Female,0.0,2415.0,41.3,United-States
46.4,Self-emp-not-inc,Doctorate,12.8,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Female,0.0,2415.0,41.3,United-States
46.4,Self-emp-not-inc,Doctorate,12.8,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Female,0.0,2415.0,41.3,United-States
46.4,Self-emp-not-inc,Doctorate,12.8,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Female,0.0,2415.0,41.3,United-States
46.4,Self-emp-not-inc,Doctorate,12.8,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Female,0.0,2415.0,41.3,United-States
46.4,Self-emp-not-inc,Doctorate,12.8,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Female,0.0,2415.0,41.3,United-States
46.4,Self-emp-not-inc,Doctorate,12.8,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Female,0.0,2415.0,41.3,United-States
46.4,Self-emp-not-inc,Doctorate,12.8,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Female,0.0,2415.0,41.3,United-States
46.4,Self-emp-not-inc,Doctorate,12.8,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Female,0.0,2415.0,41.3,United-States
46.4,Self-emp-not-inc,Doctorate,12.8,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Female,0.0,2415.0,41.3,United-States
46.4,Self-emp-not-inc,Doctorate,12.8,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Female,0.0,2415.0,41.3,United-States
34.3,Self-emp-not-inc,Doctorate,13.4,Married-civ-spouse,Sales,Husband,Black,Male,99999.0,0.0,55.4,United-States
34.3,Self-emp-not-inc,Doctorate,13.4,Married-civ-spouse,Sales,Husband,Black,Male,99999.0,0.0,55.4,United-States
34.3,Self-emp-not-inc,Doctorate,13.4,Married-civ-spouse,Sales,Husband,Black,Male,99999.0,0.0,55.4,United-States
34.3,Self-emp-not-inc,Doctorate,13.4,Married-civ-spouse,Sales,Husband,Black,Male,99999.0,0.0,55.4,United-States
34.3,Self-emp-not-inc,Doctorate,13.4,Married-civ-spouse,Sales,Husband,Black,Male,99999.0,0.0,55.4,United-States
34.3,Self-emp-not-inc,Doctorate,13.4,Married-civ-spouse,Sales,Husband,Black,Male,99999.0,0.0,55.4,United-States
34.3,Self-emp-not-inc,Doctorate,13.4,Married-civ-spouse,Sales,Husband,Black,Male,99999.0,0.0,55.4,United-States
34.3,Self-emp-not-inc,Doctorate,13.4,Married-civ-spouse,Sales,Husband,Black,Male,99999.0,0.0,55.4,United-States
34.3,Self-emp-not-inc,Doctorate,13.4,Married-civ-spouse,Sales,Husband,Black,Male,99999.0,0.0,55.4,United-States
34.3,Self-emp-not-inc,Doctorate,13.4,Married-civ-spouse,Sales,Husband,Black,Male,99999.0,0.0,55.4,United-States
34.3,Self-emp-not-inc,Doctorate,13.4,Married-civ-spouse,Sales,Husband,Black,Male,99999.0,0.0,55.4,United-States
34.3,Self-emp-not-inc,Doctorate,13.4,Married-civ-spouse,Sales,Husband,Black,Male,99999.0,0.0,55.4,United-States
34.3,Self-emp-not-inc,Doctorate,13.4,Married-civ-spouse,Sales,Husband,Black,Male,99999.0,0.0,55.4,United-States
34.3,Self-emp-not-inc,Doctorate,13.4,Married-civ-spouse,Sales,Husband,Black,Male,99999.0,0.0,55.4,United-States
34.3,Self-emp-not-inc,Doctorate,13.4,Married-civ-spouse,Sales,Husband,Black,Male,99999.0,0.0,55.4,United-States
34.3,Self-emp-not-inc,Doctorate,13.4,Married-civ-spouse,Sales,Husband,Black,Male,99999.0,0.0,55.4,United-States
34.3,Self-emp-not-inc,Doctorate,13.4,Married-civ-spouse,Sales,Husband,Black,Male,99999.0,0.0,55.4,United-States
34.3,Self-emp-not-inc,Doctorate,13.4,Married-civ-spouse,Sales,Husband,Black,Male,99999.0,0.0,55.4,United-States
34.3,Self-emp-not-inc,Doctorate,13.4,Married-civ-spouse,Sales,Husband,Black,Male,99999.0,0.0,55.4,United-States
34.3,Self-emp-not-inc,Doctorate,13.4,Married-civ-spouse,Sales,Husband,Black,Male,99999.0,0.0,55.4,United-States
61.1,Self-emp-not-inc,Doctorate,13.15,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,0.0,2404.75,49.25,United-States
61.1,Self-emp-not-inc,Doctorate,13.15,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,0.0,2404.75,49.25,United-States
61.1,Self-emp-not-inc,Doctorate,13.15,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,0.0,2404.75,49.25,United-States
61.1,Self-emp-not-inc,Doctorate,13.15,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,0.0,2404.75,49.25,United-States
61.1,Self-emp-not-inc,Doctorate,13.15,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,0.0,2404.75,49.25,United-States
61.1,Self-emp-not-inc,Doctorate,13.15,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,0.0,2404.75,49.25,United-States
61.1,Self-emp-not-inc,Doctorate,13.15,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,0.0,2404.75,49.25,United-States
61.1,Self-emp-not-inc,Doctorate,13.15,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,0.0,2404.75,49.25,United-States
61.1,Self-emp-not-inc,Doctorate,13.15,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,0.0,2404.75,49.25,United-States
61.1,Self-emp-not-inc,Doctorate,13.15,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,0.0,2404.75,49.25,United-States
61.1,Self-emp-not-inc,Doctorate,13.15,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,0.0,2404.75,49.25,United-States
61.1,Self-emp-not-inc,Doctorate,13.15,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,0.0,2404.75,49.25,United-States
61.1,Self-emp-not-inc,Doctorate,13.15,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,0.0,2404.75,49.25,United-States
61.1,Self-emp-not-inc,Doctorate,13.15,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,0.0,2404.75,49.25,United-States
61.1,Self-emp-not-inc,Doctorate,13.15,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,0.0,2404.75,49.25,United-States
61.1,Self-emp-not-inc,Doctorate,13.15,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,0.0,2404.75,49.25,United-States
61.1,Self-emp-not-inc,Doctorate,13.15,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,0.0,2404.75,49.25,United-States
61.1,Self-emp-not-inc,Doctorate,13.15,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,0.0,2404.75,49.25,United-States
61.1,Self-emp-not-inc,Doctorate,13.15,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,0.0,2404.75,49.25,United-States
61.1,Self-emp-not-inc,Doctorate,13.15,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,0.0,2404.75,49.25,United-States
50.0,Self-emp-not-inc,10th,11.3,Married-civ-spouse,Tech-support,Husband,Asian-Pac-Islander,Female,99999.0,0.0,40.05,United-States
50.0,Self-emp-not-inc,10th,11.3,Married-civ-spouse,Tech-support,Husband,Asian-Pac-Islander,Female,99999.0,0.0,40.05,United-States
50.0,Self-emp-not-inc,10th,11.3,Married-civ-spouse,Tech-support,Husband,Asian-Pac-Islander,Female,99999.0,0.0,40.05,United-States
50.0,Self-emp-not-inc,10th,11.3,Married-civ-spouse,Tech-support,Husband,Asian-Pac-Islander,Female,99999.0,0.0,40.05,United-States
50.0,Self-emp-not-inc,10th,11.3,Married-civ-spouse,Tech-support,Husband,Asian-Pac-Islander,Female,99999.0,0.0,40.05,United-States
50.0,Self-emp-not-inc,10th,11.3,Married-civ-spouse,Tech-support,Husband,Asian-Pac-Islander,Female,99999.0,0.0,40.05,United-States
50.0,Self-emp-not-inc,10th,11.3,Married-civ-spouse,Tech-support,Husband,Asian-Pac-Islander,Female,99999.0,0.0,40.05,United-States
50.0,Self-emp-not-inc,10th,11.3,Married-civ-spouse,Tech-support,Husband,Asian-Pac-Islander,Female,99999.0,0.0,40.05,United-States
50.0,Self-emp-not-inc,10th,11.3,Married-civ-spouse,Tech-support,Husband,Asian-Pac-Islander,Female,99999.0,0.0,40.05,United-States
50.0,Self-emp-not-inc,10th,11.3,Married-civ-spouse,Tech-support,Husband,Asian-Pac-Islander,Female,99999.0,0.0,40.05,United-States
50.0,Self-emp-not-inc,10th,11.3,Married-civ-spouse,Tech-support,Husband,Asian-Pac-Islander,Female,99999.0,0.0,40.05,United-States
50.0,Self-emp-not-inc,10th,11.3,Married-civ-spouse,Tech-support,Husband,Asian-Pac-Islander,Female,99999.0,0.0,40.05,United-States
50.0,Self-emp-not-inc,10th,11.3,Married-civ-spouse,Tech-support,Husband,Asian-Pac-Islander,Female,99999.0,0.0,40.05,United-States
50.0,Self-emp-not-inc,10th,11.3,Married-civ-spouse,Tech-support,Husband,Asian-Pac-Islander,Female,99999.0,0.0,40.05,United-States
50.0,Self-emp-not-inc,10th,11.3,Married-civ-spouse,Tech-support,Husband,Asian-Pac-Islander,Female,99999.0,0.0,40.05,United-States
50.0,Self-emp-not-inc,10th,11.3,Married-civ-spouse,Tech-support,Husband,Asian-Pac-Islander,Female,99999.0,0.0,40.05,United-States
50.0,Self-emp-not-inc,10th,11.3,Married-civ-spouse,Tech-support,Husband,Asian-Pac-Islander,Female,99999.0,0.0,40.05,United-States
50.0,Self-emp-not-inc,10th,11.3,Married-civ-spouse,Tech-support,Husband,Asian-Pac-Islander,Female,99999.0,0.0,40.05,United-States
50.0,Self-emp-not-inc,10th,11.3,Married-civ-spouse,Tech-support,Husband,Asian-Pac-Islander,Female,99999.0,0.0,40.05,United-States
50.0,Self-emp-not-inc,10th,11.3,Married-civ-spouse,Tech-support,Husband,Asian-Pac-Islander,Female,99999.0,0.0,40.05,United-States
37.05,Self-emp-not-inc,5th-6th,11.1,Married-civ-spouse,Sales,Husband,Black,Male,0.0,2371.95,55.55,United-States
37.05,Self-emp-not-inc,5th-6th,11.1,Married-civ-spouse,Sales,Husband,Black,Male,0.0,2371.95,55.55,United-States
37.05,Self-emp-not-inc,5th-6th,11.1,Married-civ-spouse,Sales,Husband,Black,Male,0.0,2371.95,55.55,United-States
37.05,Self-emp-not-inc,5th-6th,11.1,Married-civ-spouse,Sales,Husband,Black,Male,0.0,2371.95,55.55,United-States
37.05,Self-emp-not-inc,5th-6th,11.1,Married-civ-spouse,Sales,Husband,Black,Male,0.0,2371.95,55.55,United-States
37.05,Self-emp-not-inc,5th-6th,11.1,Married-civ-spouse,Sales,Husband,Black,Male,0.0,2371.95,55.55,United-States
37.05,Self-emp-not-inc,5th-6th,11.1,Married-civ-spouse,Sales,Husband,Black,Male,0.0,2371.95,55.55,United-States
37.05,Self-emp-not-inc,5th-6th,11.1,Married-civ-spouse,Sales,Husband,Black,Male,0.0,2371.95,55.55,United-States
37.05,Self-emp-not-inc,5th-6th,11.1,Married-civ-spouse,Sales,Husband,Black,Male,0.0,2371.95,55.55,United-States
37.05,Self-emp-not-inc,5th-6th,11.1,Married-civ-spouse,Sales,Husband,Black,Male,0.0,2371.95,55.55,United-States
37.05,Self-emp-not-inc,5th-6th,11.1,Married-civ-spouse,Sales,Husband,Black,Male,0.0,2371.95,55.55,United-States
37.05,Self-emp-not-inc,5th-6th,11.1,Married-civ-spouse,Sales,Husband,Black,Male,0.0,2371.95,55.55,United-States
37.05,Self-emp-not-inc,5th-6th,11.1,Married-civ-spouse,Sales,Husband,Black,Male,0.0,2371.95,55.55,United-States
37.05,Self-emp-not-inc,5th-6th,11.1,Married-civ-spouse,Sales,Husband,Black,Male,0.0,2371.95,55.55,United-States
37.05,Self-emp-not-inc,5th-6th,11.1,Married-civ-spouse,Sales,Husband,Black,Male,0.0,2371.95,55.55,United-States
37.05,Self-emp-not-inc,5th-6th,11.1,Married-civ-spouse,Sales,Husband,Black,Male,0.0,2371.95,55.55,United-States
37.05,Self-emp-not-inc,5th-6th,11.1,Married-civ-spouse,Sales,Husband,Black,Male,0.0,2371.95,55.55,United-States
37.05,Self-emp-not-inc,5th-6th,11.1,Married-civ-spouse,Sales,Husband,Black,Male,0.0,2371.95,55.55,United-States
37.05,Self-emp-not-inc,5th-6th,11.1,Married-civ-spouse,Sales,Husband,Black,Male,0.0,2371.95,55.55,United-States
37.05,Self-emp-not-inc,5th-6th,11.1,Married-civ-spouse,Sales,Husband,Black,Male,0.0,2371.95,55.55,United-States
40.6,Self-emp-not-inc,Doctorate,13.0,Married-civ-spouse,Sales,Husband,Black,Male,99999.0,0.0,45.45,United-States
